Household 13,Household 56,Household 61,Household 114,Household 159,Household 161,Household 176,Household 184,Household 190,Household 223,Quantile,Datetime
0.548417272392438,0.6124377792767197,0.3186332871172818,0.614194569512078,0.5671241483931249,0.6915836383148997,0.535224225091063,0.20933088514581144,0.3690106055581445,0.35021278917723997,0.5,2015-07-19T11:15:00Z
0.6233140253622191,0.5001626168587461,0.331309527216259,0.673149538707362,0.7053982774635223,0.8271935868031978,0.5924402216733523,0.20061509948736794,0.3686934873226909,0.40519962209599225,0.5,2015-07-19T11:45:00Z
0.590612472736759,0.4228350568257342,0.3431322704667718,0.6714338639205704,0.77095499906711,0.8904126420950066,0.6262874678289198,0.18499528893761139,0.3670474078315997,0.4077338716440082,0.5,2015-07-19T12:15:00Z
0.48469949193318046,0.34673551531076163,0.34388545170645146,0.6487501947475458,0.7573634085555656,0.8991419286891645,0.6385679997659782,0.16849728327333302,0.3648730854906004,0.37134355369245403,0.5,2015-07-19T12:45:00Z
0.3844176846091006,0.27103273197035466,0.326984891439304,0.6225241455842193,0.6911800115110271,0.872393115413953,0.625026284997203,0.14978027527382315,0.3711807513587667,0.3360862559415317,0.5,2015-07-19T13:15:00Z
0.32927460498740285,0.21539800351835786,0.3012666538882325,0.5642884228324859,0.6011704732112464,0.7947955080621616,0.5883227609613142,0.13262716090196716,0.4006913070916784,0.3442391579630344,0.5,2015-07-19T13:45:00Z
0.3073223759545172,0.18555511006235836,0.2789280968555421,0.46611970202848724,0.516310022058175,0.6683447001493841,0.5351649467521871,0.12546663299154556,0.447793080923105,0.4182640027002297,0.5,2015-07-19T14:15:00Z
0.2935384011746258,0.17080000593549113,0.27054597148063564,0.36049706400583836,0.4562059175598535,0.5499300982035595,0.4595813687853347,0.13125818070918902,0.4848673821514311,0.542802611832226,0.5,2015-07-19T14:45:00Z
0.27502527012710254,0.15943197067689205,0.2855079970947762,0.2894683120827029,0.4265846507590207,0.49804668877032937,0.3642256187358627,0.14522169340281962,0.5003096472473935,0.6802993692335394,0.5,2015-07-19T15:15:00Z
0.25613853757054106,0.14722886244507297,0.3193344198201621,0.2888830101760229,0.4310797576023646,0.5189151156899102,0.28108373304394746,0.158746187333096,0.5173423488393791,0.7938047351570767,0.5,2015-07-19T15:45:00Z
0.25004301972612025,0.13754551136977541,0.36198605638263,0.37435089682169415,0.4777612474664001,0.5798569380705996,0.23885998059454427,0.16991098656299256,0.562548998897831,0.8489367601135555,0.5,2015-07-19T16:15:00Z
0.2712087450894605,0.13569421279313054,0.40793090079688865,0.5313305976543209,0.5663149993986832,0.6563010757566419,0.23146732150619578,0.18203397365615512,0.6370560665493972,0.8232017118533116,0.5,2015-07-19T16:45:00Z
0.33663124530206867,0.14430336400109675,0.44128167187871425,0.7231542841766646,0.6592494048046259,0.7585754174639928,0.23618487539078856,0.18765833447804972,0.7296387406069202,0.7252166026609808,0.5,2015-07-19T17:15:00Z
0.450027041006742,0.16907694298663234,0.45151865340471,0.8829653020369319,0.7015568492531371,0.9037653175269065,0.2513192043201379,0.17819897688965017,0.8333708305910452,0.5937195351435169,0.5,2015-07-19T17:45:00Z
0.5703540914522388,0.22487074787861625,0.45709318014089934,0.9216247449982661,0.6992323294189418,1.0606188039558602,0.2965776788696153,0.16245382324513155,0.9327648178701377,0.4769922701131308,0.5,2015-07-19T18:15:00Z
0.6250279037354866,0.32377955972752026,0.4739116403050925,0.8073184984117436,0.7166235130900331,1.1541547164868873,0.37148870802161094,0.151947986388073,0.9936851031294542,0.4088336574271404,0.5,2015-07-19T18:45:00Z
0.581327228621395,0.4475505436098923,0.4926329274358389,0.6099843979830976,0.7696458456638643,1.1340330616199126,0.43870873531194277,0.1480619197460687,0.9870150862289606,0.40039352071442696,0.5,2015-07-19T19:15:00Z
0.4879497792452755,0.5380615609046879,0.5018953224876018,0.43283429224360387,0.7908889023719742,1.0154517035868738,0.4635317832415951,0.14908193972275388,0.923097767212543,0.44735019914564317,0.5,2015-07-19T19:45:00Z
0.42771731566283405,0.547688196860402,0.49902207128588777,0.33750326911472545,0.7248266928514208,0.855334044593239,0.45204470926674145,0.14953620467925974,0.8402449733118573,0.5242249753698401,0.5,2015-07-19T20:15:00Z
0.43947368820467564,0.5019823334014617,0.4807798960536182,0.32843298453407355,0.5978016644088308,0.7047778150164266,0.4358743686794809,0.1430556562038273,0.7571308919924834,0.5870993901255609,0.5,2015-07-19T20:45:00Z
0.4932939231495338,0.47244214295657594,0.44319915693929,0.3684102576333658,0.46678541129731854,0.5873310818688534,0.4279314545792804,0.13281009065673094,0.668940227405257,0.604211775227984,0.5,2015-07-19T21:15:00Z
0.5270720383904921,0.49543210383417463,0.38626524841848153,0.4097581735310825,0.35466929467268427,0.49839579266623685,0.4086377807840164,0.12638088653436902,0.5745002233046814,0.5747638216764478,0.5,2015-07-19T21:45:00Z
0.4984672785224075,0.5420110928571198,0.3156376844814317,0.4222128687107357,0.26301575455199294,0.4147506734979391,0.3605797916551278,0.12616135893623287,0.4777180628751827,0.5171100644317564,0.5,2015-07-19T22:15:00Z
0.4134364799500697,0.5532838925084099,0.24418064530512926,0.39849993583382626,0.1995095077530102,0.3265431273171791,0.2973425153473973,0.1302759318550334,0.3853333557524734,0.4515626138763155,0.5,2015-07-19T22:45:00Z
0.31336289008101054,0.504548582027034,0.18634197179600687,0.35013818910364547,0.1663663311738761,0.24968630014951176,0.2424257836066764,0.13543936649250146,0.3095920297366546,0.39344257969746754,0.5,2015-07-19T23:15:00Z
0.23371895889856822,0.4232789904594267,0.14736088075017426,0.2973646828026339,0.15223388022123113,0.1982868220671223,0.20262365832531637,0.13903941837121098,0.25768435309763227,0.3503144849424458,0.5,2015-07-19T23:45:00Z
0.10463062307209495,0.1473187146346423,0.08001522172930546,0.149161089391405,0.17181753707239794,0.1313809729711502,0.11980208950414116,0.12307593988492836,0.17206524246223356,0.24152074456281566,0.5,2015-07-20T00:15:00Z
0.1049379512466811,0.14254782316780157,0.0776926300188013,0.14206081703811568,0.1582356954327167,0.13436448943248055,0.11303329975730152,0.11886010692768237,0.1727724361569879,0.22817464491528702,0.5,2015-07-20T00:45:00Z
0.10637461478839687,0.1361101910231641,0.07542716064678516,0.13384081296435166,0.15602517421783246,0.13754502140083813,0.1073076052233799,0.1126637032552892,0.1743856978407846,0.21026391153830287,0.5,2015-07-20T01:15:00Z
0.10809961562599307,0.12883188054439784,0.07360028308168569,0.12599098285057314,0.17192665862078854,0.13835278565930234,0.10552833581567739,0.10577793921440622,0.17868350391796237,0.19039552127568005,0.5,2015-07-20T01:45:00Z
0.10909949726367937,0.12257967705522538,0.07222080023740628,0.11940143888981433,0.19515582921349486,0.1353866019203295,0.10749960779977528,0.10003622368370434,0.1902262575946827,0.17266190347245805,0.5,2015-07-20T02:15:00Z
0.10950082627121545,0.11891350092557285,0.07211081199443213,0.11345196851470701,0.2002363232045531,0.13122861825428145,0.10915201494759294,0.0963806856611722,0.2120410811415877,0.15952508015140168,0.5,2015-07-20T02:45:00Z
0.11007779900243249,0.11744024009933997,0.07443497716190568,0.10816590837930032,0.1779110434949833,0.12880767824608294,0.10794378105062366,0.0947457518515115,0.24029022962974828,0.1512556222199428,0.5,2015-07-20T03:15:00Z
0.11130498006479482,0.11650375882699322,0.07786047435437102,0.10500900018630942,0.14900075289462142,0.1275420050403098,0.10575884661778827,0.09407106930858941,0.27216784514344117,0.14665966623780355,0.5,2015-07-20T03:45:00Z
0.11381785797733476,0.1156117560529309,0.08036360180779865,0.10373621819112575,0.14015377578522686,0.1261723839734322,0.10480211409134746,0.09344301311072603,0.3180700874972613,0.1433161992794065,0.5,2015-07-20T04:15:00Z
0.1182884461996123,0.11601067766296116,0.08376290048203042,0.1020566716681979,0.16401285481306785,0.12677706458053936,0.10463459246767313,0.09337237048271783,0.3902912545532313,0.13947905157620807,0.5,2015-07-20T04:45:00Z
0.12255760508206469,0.12035756884790229,0.09354780478862515,0.10004187823166207,0.22508508047385717,0.13570562492622856,0.10534197315439177,0.09434467665990331,0.4718229217479999,0.1353565181954206,0.5,2015-07-20T05:15:00Z
0.12089313239932514,0.13341333578019937,0.1151196437872502,0.10333458635121869,0.33182334200315466,0.15930689367953307,0.10974409907217096,0.09585008661970076,0.5133833220193839,0.1307512012139836,0.5,2015-07-20T05:45:00Z
0.11089736879354176,0.16212692997685801,0.1460478681672645,0.12431131983477132,0.49384519870109883,0.1931632914989628,0.11891506294270043,0.09719800804838177,0.4854279760585651,0.12289159794941397,0.5,2015-07-20T06:15:00Z
0.09948609146263969,0.21908722622884816,0.17288249891633795,0.17949091487611965,0.6850482164415599,0.21961268266600814,0.12998820605966313,0.09808321902025992,0.41775914162784505,0.10911295333226516,0.5,2015-07-20T06:45:00Z
0.09957011843588937,0.33121938850568233,0.1866540648363758,0.27350345130651255,0.8150647103292824,0.22398831899130156,0.14347472746331785,0.09956728558207932,0.3610109458474677,0.0920789794618083,0.5,2015-07-20T07:15:00Z
0.12242983779281208,0.5209244068874438,0.19508114428899612,0.3797846747686021,0.7998483591578889,0.2074705389134162,0.16624843034711229,0.10344817767295976,0.3312397838935247,0.07911729370105575,0.5,2015-07-20T07:45:00Z
0.17096627312538693,0.735793254833446,0.2088151319786074,0.4505935182869384,0.6630904241941988,0.1806792956052953,0.20062553511867176,0.10984575701430287,0.31202355693562844,0.07425763424961453,0.5,2015-07-20T08:15:00Z
0.23946636444443262,0.839654681349068,0.22628858153653425,0.45243905477986573,0.5057287225025505,0.15453985475302498,0.2375837048176473,0.11809426103593858,0.2892877066848096,0.07416992983495736,0.5,2015-07-20T08:45:00Z
0.3181748356837926,0.7644818927320678,0.23848153901862426,0.39299766496718347,0.3955078879826019,0.13621879786877597,0.2648370771944828,0.12794926615178195,0.26622218145996757,0.07261284623745023,0.5,2015-07-20T09:15:00Z
0.3908213906672745,0.6104141522459057,0.24042381576537564,0.3174310386023062,0.32979239257828485,0.12595514779531994,0.2758650050016049,0.13831643773350474,0.2509426823934544,0.067549624181448,0.5,2015-07-20T09:45:00Z
0.43229999070422137,0.5166342361603068,0.23407071482535904,0.26990894880974403,0.2760677048439848,0.12048760892415174,0.27398621024785713,0.14956797963794805,0.24406176922078032,0.06421033609855205,0.5,2015-07-20T10:15:00Z
0.42576132259779964,0.5159360140596018,0.22588184527438285,0.25922509691517515,0.22032611712116756,0.11800689137287956,0.2712014854838009,0.16250590957503105,0.2421396504598215,0.06811910179510453,0.5,2015-07-20T10:45:00Z
0.3824656554884419,0.5484970125032866,0.22407790164394542,0.26620015036332906,0.17810342555966985,0.11718712132185578,0.27875335813890906,0.17185305361235917,0.24485681763359515,0.07683163634525855,0.5,2015-07-20T11:15:00Z
0.3295823280601795,0.5605898370745669,0.22998520256883462,0.27809131155100786,0.16368606135780767,0.11671085001672131,0.30021398290735685,0.17255497113992455,0.2518633589113872,0.0834423304944142,0.5,2015-07-20T11:45:00Z
0.2828033938593865,0.5645090596174329,0.23424387182398995,0.3049612501548131,0.16569627225098724,0.1158893899682744,0.3330715737166885,0.1680548001996365,0.2565003982561063,0.08574354509090258,0.5,2015-07-20T12:15:00Z
0.24241957358072375,0.5945226259496391,0.22948976005124083,0.35754083634748507,0.1632877740087637,0.11466457078364005,0.36613807196362536,0.16222752691537504,0.2522283892313838,0.08833600156293939,0.5,2015-07-20T12:45:00Z
0.2053651382405486,0.627554549510614,0.2163255041802266,0.42875159719206574,0.153699539766883,0.11477224016743429,0.376913198817704,0.15615406317313224,0.24361332684632978,0.09846277944710352,0.5,2015-07-20T13:15:00Z
0.17024517538047554,0.5984565763302698,0.19671584145458282,0.5034789027296961,0.15222134492743253,0.11873504062462094,0.3515512570449806,0.15318937341214764,0.23970344816780237,0.1237749197043472,0.5,2015-07-20T13:45:00Z
0.13755950553330276,0.4920958363737905,0.1769910460118093,0.56153011025904,0.17141710513289452,0.12947691645184767,0.30531860063305377,0.15542904872180663,0.24021978621643233,0.1678706150072632,0.5,2015-07-20T14:15:00Z
0.11152892365857074,0.36549798123618427,0.16952597096202143,0.5803252116665826,0.21023978038943883,0.15551190003030058,0.2682764160159495,0.16346322184207387,0.23929606136756323,0.2251259672335988,0.5,2015-07-20T14:45:00Z
0.09744033483419796,0.2748163653199797,0.1818729282822816,0.5680980654324219,0.2666999391805724,0.2129248182882154,0.25870992150431077,0.17644756659572128,0.23693322773961778,0.29399490711530885,0.5,2015-07-20T15:15:00Z
0.0965617760816863,0.22804536432078426,0.21562398699690621,0.5690192280151393,0.3579348443509649,0.3160421464417649,0.27211900501680714,0.18434848026372144,0.2379337702520682,0.3915518646235712,0.5,2015-07-20T15:45:00Z
0.10832722868216282,0.2114213155703475,0.27346849809986484,0.5975810948326343,0.5047310405358421,0.45790933326899363,0.2918271737981161,0.17911494533299752,0.2449290470975365,0.5286288280031607,0.5,2015-07-20T16:15:00Z
0.13025763068647164,0.22800910007933098,0.3460531035449756,0.6066900674365627,0.6806942026323635,0.5977889458927956,0.31335646985376014,0.16802295008255064,0.2588420356318483,0.6753731168285285,0.5,2015-07-20T16:45:00Z
0.1527635273266379,0.30309798094027274,0.40240384489547254,0.5569232413827451,0.8036369293987693,0.6883639221139378,0.3529810672510523,0.15702001048657083,0.2852219022752746,0.782848148501309,0.5,2015-07-20T17:15:00Z
0.16777812412383364,0.4517105163254125,0.4244112134717389,0.47280902010601866,0.800564023638631,0.7195781418076408,0.4286565871960225,0.14327082718884937,0.33480852219515667,0.8411953982989391,0.5,2015-07-20T17:45:00Z
0.17655622698212947,0.6295120223581749,0.42731491043934544,0.3996734863460364,0.6797274686592849,0.7204858120367225,0.531718214314154,0.12888708625255524,0.4117893993768597,0.8895702599886938,0.5,2015-07-20T18:15:00Z
0.17899820334954006,0.7464380968912858,0.4235299987276052,0.3528733807843585,0.5292361122880127,0.7341254903086136,0.6197221953125626,0.11886650273714834,0.5048216974431106,0.9553297971037843,0.5,2015-07-20T18:45:00Z
0.17616405064471538,0.7697634507197186,0.407545567427706,0.327992967381733,0.4460471003165492,0.800525579281775,0.6498073220312482,0.11334566793137839,0.5937650250888583,1.0046350612377173,0.5,2015-07-20T19:15:00Z
0.18149932218472625,0.7673645808785821,0.3806951196562206,0.31593674136005784,0.4818789136597144,0.937410483270702,0.6236341691484143,0.11127209623829969,0.6601371279844461,0.9836806658784052,0.5,2015-07-20T19:45:00Z
0.20745672222373798,0.7895306641980808,0.35259061041734713,0.3054966673356338,0.6236006689281123,1.1127721764862157,0.5842693524696516,0.1118054670039799,0.6940695258201891,0.8919391495137788,0.5,2015-07-20T20:15:00Z
0.25106477827747786,0.7725055399044634,0.3258757642173415,0.2991122527335434,0.785498224066558,1.2415455424055266,0.5662007479161212,0.11353258702813603,0.6985275092307064,0.7747839353966202,0.5,2015-07-20T20:45:00Z
0.2976279503761343,0.6484106891826431,0.29602852619592224,0.3069661854883333,0.8529072381446222,1.2401868171060573,0.5696089736064068,0.11621445725577992,0.6822775005203855,0.6635249183436331,0.5,2015-07-20T21:15:00Z
0.3321929108767637,0.4707321476316783,0.25611957325710666,0.32014990898092577,0.7780460168868633,1.0973119292258657,0.5697718154897234,0.11942710909714424,0.6480503353386319,0.5594824816986714,0.5,2015-07-20T21:45:00Z
0.3476097860463508,0.3368406982599566,0.2038018244132798,0.3233442201229686,0.6222023371543564,0.8755375502765579,0.5353953823537713,0.1221390596331657,0.5958143322563954,0.4613272143913604,0.5,2015-07-20T22:15:00Z
0.3390755979565684,0.2733545018123091,0.14994846969109074,0.3205353265068939,0.4781884407116237,0.6549466827585902,0.4613459988919983,0.12504360046122961,0.534549164135938,0.3796135151936268,0.5,2015-07-20T22:45:00Z
0.306226231061745,0.25305162382766844,0.10983974368588553,0.3211511192197191,0.3814056577684354,0.4866157572468078,0.37526533917028637,0.12890833319251502,0.4785281423693736,0.3243999977308383,0.5,2015-07-20T23:15:00Z
0.26120651491445995,0.2507406312281625,0.08754374717133993,0.32416623270066347,0.3182329156935888,0.3795998056993192,0.30213195895636846,0.13272840553633194,0.43473573209273503,0.2937787137605475,0.5,2015-07-20T23:45:00Z
0.13273622808294058,0.17139071434208794,0.05862335602187578,0.14736815893519908,0.18261503499875084,0.16140020923179357,0.14958974339026487,0.1332490372381862,0.31263847439244563,0.204292252752768,0.5,2015-07-21T00:15:00Z
0.1295754607592195,0.16467160527582878,0.05880675962255752,0.13922727154046868,0.20232731827649222,0.1865571282128654,0.15116216397519414,0.1284050114283595,0.30197882204940824,0.18941100961636206,0.5,2015-07-21T00:45:00Z
0.12273335201267463,0.15379171135648712,0.05814226386442969,0.12576885877595173,0.20668913710552092,0.22666286092988117,0.1456611673642044,0.1203281326543415,0.28548555966916084,0.17200868713617234,0.5,2015-07-21T01:15:00Z
0.11475414407550606,0.14316353544309895,0.056734753364833065,0.10831887173222729,0.1916716297499785,0.27126182741542776,0.13448495774371172,0.11070756376268774,0.26709650624856196,0.15620869122747605,0.5,2015-07-21T01:45:00Z
0.10897873385327718,0.1358113841125304,0.05587403408159812,0.0919311687801971,0.17232473032971451,0.3007514080775895,0.12230384260411487,0.10224886557065989,0.2571870888925699,0.14442812481341,0.5,2015-07-21T02:15:00Z
0.10605580448008453,0.1299700522940488,0.05741526286663543,0.08193989851122453,0.16449204021773342,0.29921858167391174,0.11201721703554626,0.09689035598365123,0.26499403670108396,0.13683721657206657,0.5,2015-07-21T02:45:00Z
0.10428101242217627,0.12347266847139071,0.06263341861383338,0.07971844547892715,0.16307084869784333,0.264221289740404,0.10354414973338286,0.09529146207901783,0.2876426525208276,0.13406303592139052,0.5,2015-07-21T03:15:00Z
0.1023676632727214,0.11767303614727027,0.07198827423808005,0.08207491158363546,0.15448375797387423,0.21145544877298855,0.0975334516010744,0.09635127584032202,0.31114174764329133,0.1358669899117945,0.5,2015-07-21T03:45:00Z
0.10004614888650264,0.11511839119083833,0.08557670095783115,0.08481034540072183,0.14015584205636367,0.16462328852130875,0.09640755110638145,0.09825458231771647,0.324524115275098,0.13950233907258405,0.5,2015-07-21T04:15:00Z
0.09681535331916236,0.11601477292598092,0.10443854272693905,0.08743219057815955,0.13518988012580702,0.13833672336442943,0.10052876740751177,0.09999172897992316,0.3282750237180652,0.14253302482918484,0.5,2015-07-21T04:45:00Z
0.09279205211543683,0.11929823788294235,0.1349853772487387,0.09488565233744765,0.1525994315243206,0.1396546924829473,0.1059289973961047,0.10036747704829553,0.3277957062401539,0.1441813472408462,0.5,2015-07-21T05:15:00Z
0.0910325962090368,0.1259331360992608,0.19236670662423735,0.114918814545699,0.1967952245769381,0.178477356568084,0.10859260105663728,0.0985558036341541,0.32601711319368115,0.14276683538551582,0.5,2015-07-21T05:45:00Z
0.09537836318355433,0.1407742806609357,0.28520074229917525,0.15161242247495496,0.2650044897293306,0.2615434733318319,0.11012106056180737,0.09592788317818482,0.3240861619768138,0.1352106283071901,0.5,2015-07-21T06:15:00Z
0.10376993812783071,0.17936247677209258,0.38443436347614673,0.20231488639417838,0.3525436331943234,0.37491798205792004,0.1161215337327029,0.0942907978799527,0.3232881497418522,0.11940940953871032,0.5,2015-07-21T06:45:00Z
0.10877018282512879,0.2761550881164697,0.4276073747944737,0.26426806712393514,0.45201137590915486,0.4799392730794895,0.1283877605082779,0.0938496189873775,0.3237783164567056,0.09623921319030239,0.5,2015-07-21T07:15:00Z
0.11080748030978739,0.45608666292250755,0.3819376160474338,0.3315286403895458,0.53732091880070465,0.5351494486516337,0.14303283537907777,0.09379287889703355,0.3227168957168598,0.0706686871058439,0.5,2015-07-21T07:45:00Z
0.12463281128311855,0.6646777179889135,0.28663771962812856,0.3768192108176315,0.5695242480091496,0.5232503554463562,0.1608662264486406,0.09367338665821041,0.31602397786727143,0.04920790621798158,0.5,2015-07-21T08:15:00Z
0.1641405874561837,0.7780470407154287,0.20509971445698635,0.36321268057074413,0.5333007201056493,0.45273476032076354,0.19413981078362677,0.09429632502444904,0.3014272629532789,0.035073467154663904,0.5,2015-07-21T08:45:00Z
0.2249844382208508,0.7474856609387053,0.1572215026928966,0.2903383963826142,0.44556018932078567,0.34739264343401155,0.2518807311157757,0.09646407606347765,0.27967404613220814,0.028098066058978702,0.5,2015-07-21T09:15:00Z
0.28373301247602023,0.6541249470918635,0.12509239599401306,0.20286152824167797,0.3355083703208471,0.24205226996633944,0.3182119703732168,0.09957530797999767,0.2560526026384802,0.026786385245115053,0.5,2015-07-21T09:45:00Z
0.3082764987290633,0.5736295367008868,0.09809735431116597,0.14364487529558895,0.23567625595235783,0.16691977956675239,0.35710153113412746,0.1036468641436567,0.2381610663998756,0.028118749241657474,0.5,2015-07-21T10:15:00Z
0.280325405112524,0.5047975716821851,0.08158857325283055,0.12060500697451895,0.1724869816226313,0.1283180175776739,0.34844315341639326,0.11039705432702439,0.2289268267465508,0.02888823476417204,0.5,2015-07-21T10:45:00Z
0.2209684454975554,0.44126231461452503,0.07780512608467377,0.11650300288554821,0.15131562294107603,0.11373495526150902,0.3087860486167878,0.11925113207884357,0.22589758441290095,0.028216458777402857,0.5,2015-07-21T11:15:00Z
0.17990526974331794,0.4044591798670504,0.08061150286416575,0.11530591721437047,0.1572969292528989,0.11038497367937523,0.26548814935281695,0.12547291139626704,0.22707999434373793,0.027482706782137448,0.5,2015-07-21T11:45:00Z
0.1906806100135372,0.40596745136765405,0.08459953516846537,0.11383772993471582,0.16797088818030098,0.11159489642124894,0.2299818421693669,0.12567140821952344,0.23169312677291956,0.028312712173048368,0.5,2015-07-21T12:15:00Z
0.24529234445130646,0.4402332308164802,0.09022991955233449,0.11062582207849844,0.16743478801349235,0.11382638947019603,0.20910457849805325,0.1216075858562854,0.23705347453239145,0.03026862969816202,0.5,2015-07-21T12:45:00Z
0.3113116169082825,0.5048194180206356,0.09854482997779879,0.1016080213898753,0.15796378182125564,0.1167377921979341,0.22247694760110576,0.11563850151547879,0.2393738886747526,0.03139969387065202,0.5,2015-07-21T13:15:00Z
0.3629739470181724,0.5824685733085778,0.10512142153636736,0.09031763230756511,0.15498540053214277,0.12285583612582736,0.289442822630223,0.10724738848056124,0.23668626237195536,0.032072680501725896,0.5,2015-07-21T13:45:00Z
0.38911345481416326,0.6241569383134613,0.10495931160772813,0.08769462319424307,0.16999495357087244,0.13495655551733668,0.3947585408443634,0.09741049054960801,0.23064529998500324,0.03522849513548215,0.5,2015-07-21T14:15:00Z
0.38087162616936343,0.5930064078423929,0.10052840575539171,0.10299166676152194,0.202500606665632,0.15655464258361126,0.47542094229187765,0.09121036126144791,0.22624523140884345,0.0446144143861833,0.5,2015-07-21T14:45:00Z
0.3351083886893002,0.5025642463454794,0.10021149501157464,0.1406762998666137,0.24175449141770647,0.19408492831348817,0.46858042764732133,0.09184139642359294,0.22833768201151558,0.06823722231750697,0.5,2015-07-21T15:15:00Z
