Household 96,Household 164,Household 174,Household 196,Quantile,Datetime
0.4935127457818481,0.37455421888711227,0.6118221203368992,0.8052297011190955,0.5,2015-07-20T23:15:00Z
0.4826765294252057,0.35181632857450157,0.6203938197968937,0.8694681312616994,0.5,2015-07-20T23:45:00Z
0.29401943981059814,0.27307843049009833,0.5206536013251373,0.7352821688958964,0.5,2015-07-21T00:15:00Z
0.27299071147477416,0.26574423712847434,0.5066131204831549,0.6142704596128218,0.5,2015-07-21T00:45:00Z
0.24780226658300888,0.25301937321499585,0.49239085108967967,0.4730612405503093,0.5,2015-07-21T01:15:00Z
0.22631711912695193,0.23682536420577224,0.47985475419669693,0.34435529081172156,0.5,2015-07-21T01:45:00Z
0.2122514606436636,0.22177160491687317,0.46953787272687975,0.25411365192618146,0.5,2015-07-21T02:15:00Z
0.20453301094660395,0.2117664922983039,0.46105654098012244,0.20213715375858676,0.5,2015-07-21T02:45:00Z
0.20308469763409015,0.20778411865461954,0.4537748492273768,0.17579051409973256,0.5,2015-07-21T03:15:00Z
0.20640026375348425,0.20898645721352854,0.4478042769975649,0.16423792477343976,0.5,2015-07-21T03:45:00Z
0.21184124732744497,0.2146616886250972,0.44483317664700067,0.1604146079624175,0.5,2015-07-21T04:15:00Z
0.2225186699940273,0.22419986973764156,0.44321940099104207,0.16109292648762424,0.5,2015-07-21T04:45:00Z
0.2458025995558645,0.23605886127188783,0.43289195949439685,0.1668754226562619,0.5,2015-07-21T05:15:00Z
0.28312170732467645,0.24751753645180657,0.40317135071951776,0.18148651856411857,0.5,2015-07-21T05:45:00Z
0.3224089437983444,0.25469048207801276,0.35822302126072764,0.20296512318720777,0.5,2015-07-21T06:15:00Z
0.3458029698046926,0.25426708117608987,0.31981195431811327,0.21755004233274958,0.5,2015-07-21T06:45:00Z
0.3470564332075779,0.24685490507901897,0.31225067123657824,0.21644641604672726,0.5,2015-07-21T07:15:00Z
0.33406967700420354,0.2364102727123254,0.3453282741207789,0.20834585407848533,0.5,2015-07-21T07:45:00Z
0.3168758135728132,0.2271377151570096,0.40532009598734353,0.20296086289568535,0.5,2015-07-21T08:15:00Z
0.30096008366859567,0.22225921806609708,0.4574653215594178,0.20116292958087667,0.5,2015-07-21T08:45:00Z
0.28857888810169396,0.22138752976047976,0.4704694158829479,0.20761615697919164,0.5,2015-07-21T09:15:00Z
0.2800944000978399,0.22029715918159465,0.44795762562767216,0.2349647761115115,0.5,2015-07-21T09:45:00Z
0.2752512771281405,0.21709372150962064,0.42457014326674575,0.28719325061601036,0.5,2015-07-21T10:15:00Z
0.2742491252571625,0.21444445794439773,0.42908032333521634,0.3445453331230138,0.5,2015-07-21T10:45:00Z
0.27593174305477386,0.21490103710414749,0.46039644681248004,0.3789960388300465,0.5,2015-07-21T11:15:00Z
0.27821815322109195,0.2181900795389734,0.4958482826912729,0.3835391255858024,0.5,2015-07-21T11:45:00Z
0.28145154213527634,0.22274777837148219,0.5153076241270196,0.3703132856223059,0.5,2015-07-21T12:15:00Z
0.28831570293134495,0.22814344915283008,0.5160526176733587,0.3487931247646467,0.5,2015-07-21T12:45:00Z
0.2999567178778036,0.23507660610949482,0.5083146841740995,0.3214369522149019,0.5,2015-07-21T13:15:00Z
0.3110161006421823,0.2428851857324802,0.509006101432566,0.2914819768744264,0.5,2015-07-21T13:45:00Z
0.31202798677666893,0.24970836420835682,0.5357367384467947,0.26560117895061236,0.5,2015-07-21T14:15:00Z
0.30217165255565287,0.25515206767063103,0.5824793962586536,0.2571611562203221,0.5,2015-07-21T14:45:00Z
0.2930457302848375,0.2601222704719599,0.6094015470978392,0.2838249316657199,0.5,2015-07-21T15:15:00Z
0.29628207669917767,0.2645627125579222,0.5821989688016791,0.3459336051455144,0.5,2015-07-21T15:45:00Z
0.31471067889495263,0.2666584038575081,0.5059554275480206,0.41799640208481137,0.5,2015-07-21T16:15:00Z
0.34187126903919124,0.2649653896350476,0.4120156288892716,0.4775142868153489,0.5,2015-07-21T16:45:00Z
0.3649889360457253,0.2618563755613067,0.3328342106670373,0.5223880961367076,0.5,2015-07-21T17:15:00Z
0.37781012268598396,0.2631190954207674,0.2856337031561595,0.5506239981164843,0.5,2015-07-21T17:45:00Z
0.38557233968169263,0.271545215066097,0.2689312868804165,0.5537585217165035,0.5,2015-07-21T18:15:00Z
0.3903061293730943,0.284552401966729,0.27162965391095095,0.5340145587906309,0.5,2015-07-21T18:45:00Z
0.3889282511125397,0.30288006019181896,0.2814579901828984,0.5084266458351173,0.5,2015-07-21T19:15:00Z
0.3836212912234547,0.32965037756569704,0.2929398065143261,0.5100768530485248,0.5,2015-07-21T19:45:00Z
0.3780691990476666,0.3559339177841798,0.3137565928086085,0.5797851788299331,0.5,2015-07-21T20:15:00Z
0.37491627748544676,0.3685247381627729,0.35838236552186736,0.718874809393999,0.5,2015-07-21T20:45:00Z
0.3798910078580354,0.36915703538282246,0.4323269923655562,0.8634408373188733,0.5,2015-07-21T21:15:00Z
0.39741343904563103,0.36681206910349873,0.5191345037683995,0.9467256112646167,0.5,2015-07-21T21:45:00Z
0.4264587221524294,0.3643355650921232,0.5849454372675822,0.9648324308988074,0.5,2015-07-21T22:15:00Z
0.459833706915574,0.3613159500281544,0.6077484077530115,0.9527391114994245,0.5,2015-07-21T22:45:00Z
0.48640839736335395,0.35770598143891863,0.5967323885897986,0.9355434706425841,0.5,2015-07-21T23:15:00Z
0.5005474044845354,0.35344699689236847,0.5741881117398014,0.9213848226053066,0.5,2015-07-21T23:45:00Z
0.2910816709631171,0.6032580405155379,0.4704675355019869,0.6146948667804549,0.5,2015-07-22T00:15:00Z
0.2725958243289455,0.570282108674015,0.47202639038030497,0.4923151542762321,0.5,2015-07-22T00:45:00Z
0.24980120042537293,0.5046783547254945,0.4729451479880549,0.3714313214109016,0.5,2015-07-22T01:15:00Z
0.2291244543126125,0.41043676434179027,0.47239946724983967,0.2833851654914235,0.5,2015-07-22T01:45:00Z
0.2146345002832777,0.3182483743390115,0.47005090787610765,0.2354866085985592,0.5,2015-07-22T02:15:00Z
0.20368244077586903,0.25596829754639766,0.4660382444682079,0.20967294133208328,0.5,2015-07-22T02:45:00Z
0.1925562683214139,0.22514727050481617,0.46134461828902446,0.19363196935746732,0.5,2015-07-22T03:15:00Z
0.18263836718441487,0.2142506612666953,0.45821902653912416,0.1860670243651241,0.5,2015-07-22T03:45:00Z
0.17985989917829445,0.2142976346708377,0.4576468000517272,0.1833092878951857,0.5,2015-07-22T04:15:00Z
0.18927958027315056,0.2198924215599755,0.4546313716769003,0.1821094015790152,0.5,2015-07-22T04:45:00Z
0.21039498718554583,0.22684548131003082,0.4379361768786942,0.1884026648600065,0.5,2015-07-22T05:15:00Z
0.23814034587881291,0.23243726744230975,0.3995019485098517,0.2112770672484065,0.5,2015-07-22T05:45:00Z
0.26552210292662526,0.23583522025315565,0.34613063572490277,0.24353149780595812,0.5,2015-07-22T06:15:00Z
0.28525762901233204,0.2375981826469411,0.2973499173839813,0.2592880408243136,0.5,2015-07-22T06:45:00Z
0.2930367386633873,0.23976219848072808,0.26891374486718367,0.24760503489482255,0.5,2015-07-22T07:15:00Z
0.2893167307744014,0.24417857659772368,0.26269719473296427,0.22966494083348435,0.5,2015-07-22T07:45:00Z
0.27792138702603636,0.24788377294473304,0.27422078575525555,0.22730722683574797,0.5,2015-07-22T08:15:00Z
0.26392861951160046,0.24435912205143706,0.3012726166955079,0.2436453013879135,0.5,2015-07-22T08:45:00Z
0.2519897902142909,0.23304759003138606,0.33933126802280034,0.27431526367681053,0.5,2015-07-22T09:15:00Z
0.24530468164509808,0.22232323612382743,0.3765947710431301,0.30750732887906984,0.5,2015-07-22T09:45:00Z
0.24466186471046703,0.221122624040344,0.3980431027557281,0.3255851134758911,0.5,2015-07-22T10:15:00Z
0.249204762894133,0.23218134100418406,0.39463771171380785,0.32342611955731515,0.5,2015-07-22T10:45:00Z
0.2578139475431822,0.25031298426839577,0.37312920827346713,0.3094934172171326,0.5,2015-07-22T11:15:00Z
0.2675993022389713,0.2639017625765221,0.3508594784363832,0.2930982830531078,0.5,2015-07-22T11:45:00Z
0.2741303550535036,0.26447301104661314,0.3385252256574506,0.284263196996733,0.5,2015-07-22T12:15:00Z
0.27569671416278924,0.25582396001230057,0.3379064322971386,0.29142831828539745,0.5,2015-07-22T12:45:00Z
0.2764496079008714,0.24842618881134876,0.34922752350550107,0.31078517412120865,0.5,2015-07-22T13:15:00Z
0.28766363540123097,0.24863278553640458,0.36849013614101894,0.3269327880818438,0.5,2015-07-22T13:45:00Z
0.32280246107017235,0.2581472374536142,0.38693507085450773,0.3287551587427722,0.5,2015-07-22T14:15:00Z
0.37766953217402705,0.2791163054763617,0.39821427604295095,0.32218393690832087,0.5,2015-07-22T14:45:00Z
0.4185904091926369,0.3178566180398364,0.40060159984848254,0.320082499412821,0.5,2015-07-22T15:15:00Z
0.4155415203321339,0.38501497049050043,0.393454243981383,0.3217494709202943,0.5,2015-07-22T15:45:00Z
0.3796222973189383,0.47803491953159477,0.3741011836733422,0.31720674999639964,0.5,2015-07-22T16:15:00Z
0.34283563776379766,0.5597734916924648,0.344743247451311,0.30825286891404474,0.5,2015-07-22T16:45:00Z
0.3217624041467834,0.5839251580699207,0.3240843871689869,0.30640624491693563,0.5,2015-07-22T17:15:00Z
0.31591122907638447,0.5449959030674575,0.344681225392198,0.31548534216684593,0.5,2015-07-22T17:45:00Z
0.3185241648222583,0.47818056361389133,0.42898147873498954,0.33318030160287715,0.5,2015-07-22T18:15:00Z
0.3226547098544455,0.419036593711253,0.5475528391487682,0.3613679879123376,0.5,2015-07-22T18:45:00Z
0.32647104859054377,0.38047638347508933,0.615341562810295,0.4014614991890215,0.5,2015-07-22T19:15:00Z
0.33251938195434433,0.3595376378942501,0.5794717400589436,0.44968492963602064,0.5,2015-07-22T19:45:00Z
0.3432441144980968,0.3512890960503711,0.48779492134981406,0.5059217728115638,0.5,2015-07-22T20:15:00Z
0.36069918297445824,0.3535318950308103,0.42684362652048313,0.5781150225708688,0.5,2015-07-22T20:45:00Z
0.38559850515815636,0.3639386816279139,0.4346813120682957,0.6687847552710758,0.5,2015-07-22T21:15:00Z
0.4146307342542575,0.3773326806107317,0.49205033941846216,0.7549333483986391,0.5,2015-07-22T21:45:00Z
0.4424215364837781,0.3871948769415595,0.5562817298814852,0.7956325324330816,0.5,2015-07-22T22:15:00Z
0.46273892895023666,0.39019005923024763,0.5965926049621657,0.7778070628342876,0.5,2015-07-22T22:45:00Z
0.470117977066366,0.3881944443411763,0.6101797827879435,0.7321709876284012,0.5,2015-07-22T23:15:00Z
0.465701268211147,0.38487117347471783,0.6093893415584875,0.6918368680631799,0.5,2015-07-22T23:45:00Z
0.4166493158667285,0.34338079979395264,0.5061912430813671,0.5309601150865728,0.5,2015-07-23T00:15:00Z
0.394196976195088,0.31721817435943167,0.4946707718962832,0.4234035458618145,0.5,2015-07-23T00:45:00Z
0.3652992855188609,0.28127999454478714,0.47792998156007693,0.3147089432305244,0.5,2015-07-23T01:15:00Z
0.3350998234219526,0.2475234591287147,0.46259174330357133,0.23211291364116973,0.5,2015-07-23T01:45:00Z
0.3099248384287475,0.22652149950493525,0.4556616724154492,0.18754562858912524,0.5,2015-07-23T02:15:00Z
0.29110388247738694,0.21764334779476574,0.4582282830188711,0.1705445405909411,0.5,2015-07-23T02:45:00Z
0.27527856346016205,0.21487027178563492,0.4657709385016657,0.16682871035206887,0.5,2015-07-23T03:15:00Z
0.26026553908429745,0.215253010684079,0.47138799291643557,0.17029943508326487,0.5,2015-07-23T03:45:00Z
0.24822025600181577,0.21859469616923477,0.4692890019088903,0.18267778367456422,0.5,2015-07-23T04:15:00Z
0.24394128848010296,0.22357687695777875,0.4574526336964742,0.21409553459736794,0.5,2015-07-23T04:45:00Z
0.2514142103503614,0.22749890841000117,0.4360365242502991,0.2787624487645868,0.5,2015-07-23T05:15:00Z
0.2713232742546402,0.22998328411556787,0.4054657458137015,0.37526141246180866,0.5,2015-07-23T05:45:00Z
0.2988845823049046,0.23589705521963517,0.3727648319325679,0.4691736184591223,0.5,2015-07-23T06:15:00Z
0.3211954805461531,0.25309499543334646,0.35819288163057683,0.5122715739704011,0.5,2015-07-23T06:45:00Z
0.3221494054052464,0.2819080988194701,0.38003524879973166,0.4866491520929895,0.5,2015-07-23T07:15:00Z
0.298248466485531,0.30582284246279423,0.42655084154421957,0.4156831217769616,0.5,2015-07-23T07:45:00Z
0.26381466498773554,0.30488842094511076,0.46109461706686006,0.3356058546877637,0.5,2015-07-23T08:15:00Z
0.2346322228745884,0.2807989049017448,0.45999996188459147,0.2752962261438256,0.5,2015-07-23T08:45:00Z
0.2156677966714422,0.25340259984483576,0.42722664933671944,0.2513069493477309,0.5,2015-07-23T09:15:00Z
0.20599540426431492,0.23602343858605823,0.37769311373805337,0.2629198389330483,0.5,2015-07-23T09:45:00Z
0.20446568595767994,0.22994248033765105,0.32777120366952045,0.29515782229050114,0.5,2015-07-23T10:15:00Z
0.20867739856432993,0.23359434878791446,0.298058699024787,0.32984717780409095,0.5,2015-07-23T10:45:00Z
0.21497442739552147,0.24337662177706004,0.30988821186967525,0.3574000491853418,0.5,2015-07-23T11:15:00Z
0.2222954881071506,0.25301756790257585,0.37142590592715496,0.3826132612760294,0.5,2015-07-23T11:45:00Z
0.23303936877776907,0.25923630124590963,0.46242859017866267,0.412774922295074,0.5,2015-07-23T12:15:00Z
0.2483442577254211,0.26475047585037054,0.5379633335575115,0.4365452631662484,0.5,2015-07-23T12:45:00Z
0.26411345867346075,0.2744898221512077,0.557669528592619,0.4260153364450312,0.5,2015-07-23T13:15:00Z
0.27205336804357316,0.28936934055808183,0.5215403327400563,0.3752366609132417,0.5,2015-07-23T13:45:00Z
0.2672883911067886,0.3041285377967438,0.4766076408810407,0.319361639003223,0.5,2015-07-23T14:15:00Z
0.2565795926082926,0.312421092746281,0.46769194266616854,0.2926649409440362,0.5,2015-07-23T14:45:00Z
0.25548514669152883,0.3141928946186435,0.48672494319331533,0.2947976821138201,0.5,2015-07-23T15:15:00Z
0.27669288243081447,0.3190914405752634,0.49130055258883976,0.3082692614719026,0.5,2015-07-23T15:45:00Z
0.3185139688416142,0.34324695094130353,0.45707131331437706,0.318551329315221,0.5,2015-07-23T16:15:00Z
0.3594986023316026,0.4005693910353145,0.39670907823788276,0.3198284347238154,0.5,2015-07-23T16:45:00Z
0.3726920155103771,0.4889791743119591,0.3403562356655263,0.32551367966286127,0.5,2015-07-23T17:15:00Z
0.3532416283611387,0.5774862511683262,0.3069783321333738,0.36964668064858613,0.5,2015-07-23T17:45:00Z
0.3230631760618692,0.6175646976285792,0.29600894228473207,0.477299791658178,0.5,2015-07-23T18:15:00Z
0.30918827200737475,0.586486527076101,0.2982697517510066,0.6221267676902342,0.5,2015-07-23T18:45:00Z
0.3294440281791569,0.5122914888040859,0.3040689875888221,0.7300674143285149,0.5,2015-07-23T19:15:00Z
0.38980884721499315,0.43931324477263556,0.30871263034299695,0.753617835814754,0.5,2015-07-23T19:45:00Z
0.4756773336262295,0.3882545890725329,0.3188787934948638,0.7237059366027593,0.5,2015-07-23T20:15:00Z
0.5532336038829841,0.3621324120054545,0.3495796885304284,0.6992359372171238,0.5,2015-07-23T20:45:00Z
0.598263156590295,0.3604178094894435,0.4096605387436167,0.7008534179945308,0.5,2015-07-23T21:15:00Z
0.6125395534836117,0.37494880634384603,0.48514885387181833,0.7194279544890145,0.5,2015-07-23T21:45:00Z
0.6065562227684053,0.3917820105500818,0.5427084433427559,0.7494923601560742,0.5,2015-07-23T22:15:00Z
0.5885069168875287,0.4022814445730998,0.5612600440107454,0.7908250186546232,0.5,2015-07-23T22:45:00Z
0.567092072462515,0.4052954764426768,0.55063936566021765,0.8383440967493885,0.5,2015-07-23T23:15:00Z
0.5487937102995704,0.40243589854919887,0.5319451867950986,0.8840299330230923,0.5,2015-07-23T23:45:00Z
0.44948830355163155,0.31443152657522244,0.47711365049972865,0.4626325801228339,0.5,2015-07-24T00:15:00Z
0.43688276172382284,0.3016719177477559,0.4767402033150952,0.37281890350631136,0.5,2015-07-24T00:45:00Z
0.4203654856304162,0.2831927741030486,0.4748858687085747,0.2852410825786354,0.5,2015-07-24T01:15:00Z
0.3952755847597331,0.26070425660984875,0.4711187634660272,0.22003327545285514,0.5,2015-07-24T01:45:00Z
0.36500262070267486,0.2388066734700329,0.46623191615727544,0.1847070765094026,0.5,2015-07-24T02:15:00Z
0.33958306794953885,0.22198876642732876,0.46216605960405016,0.17044527220473588,0.5,2015-07-24T02:45:00Z
0.324601599501976,0.21220636034378687,0.46046984115319617,0.16677612403798833,0.5,2015-07-24T03:15:00Z
0.32013964920585547,0.20945498472824714,0.4610062034780853,0.16894947968989893,0.5,2015-07-24T03:45:00Z
0.32331868601850833,0.2127813914935886,0.4614160066510914,0.1742140337279986,0.5,2015-07-24T04:15:00Z
0.3303326231394208,0.21987037323328126,0.4574474449594556,0.18344013170439064,0.5,2015-07-24T04:45:00Z
0.3423994503307891,0.22709760644844992,0.44532886340697253,0.20682942246159813,0.5,2015-07-24T05:15:00Z
0.36077355028381447,0.23169161985125097,0.4229056157949161,0.2560124670004713,0.5,2015-07-24T05:45:00Z
0.37749324341025037,0.2338594065979994,0.3882211725505222,0.32077861117272466,0.5,2015-07-24T06:15:00Z
0.3844915907019191,0.23630357678406247,0.3425728554491542,0.3646750098124227,0.5,2015-07-24T06:45:00Z
