Household 202,Household 210,Quantile,Datetime
0.15881164425205047,0.25139810312685534,0.75,2015-08-09T06:15:00Z
0.22201661321940458,0.21221388188404477,0.75,2015-08-09T06:45:00Z
0.25542600654574465,0.1503521560749224,0.75,2015-08-09T07:15:00Z
0.25906937404848235,0.09782430334164154,0.75,2015-08-09T07:45:00Z
0.2589731027310414,0.07697425783769524,0.75,2015-08-09T08:15:00Z
0.25315746168247005,0.08766380382546128,0.75,2015-08-09T08:45:00Z
0.22034217274657403,0.11620604120363028,0.75,2015-08-09T09:15:00Z
0.16840166943926163,0.14107333603136565,0.75,2015-08-09T09:45:00Z
0.12467973458017488,0.14163835319432372,0.75,2015-08-09T10:15:00Z
0.10179135572088703,0.11860957024450283,0.75,2015-08-09T10:45:00Z
0.09932334277052711,0.09769132678793782,0.75,2015-08-09T11:15:00Z
0.11360633311154282,0.10274472332566635,0.75,2015-08-09T11:45:00Z
0.13289403387565815,0.13201357216173892,0.75,2015-08-09T12:15:00Z
0.1409872497423684,0.1607349222780544,0.75,2015-08-09T12:45:00Z
0.13269616842630896,0.16264457524343184,0.75,2015-08-09T13:15:00Z
0.1166266969022186,0.13372988548119066,0.75,2015-08-09T13:45:00Z
0.10268085584956252,0.09465032638427735,0.75,2015-08-09T14:15:00Z
0.09395284731841992,0.06791576720542318,0.75,2015-08-09T14:45:00Z
0.08929338375670352,0.06003641539340637,0.75,2015-08-09T15:15:00Z
0.08721182024085214,0.06458341982377072,0.75,2015-08-09T15:45:00Z
0.08627958008583701,0.07148824020738828,0.75,2015-08-09T16:15:00Z
0.0850155136124856,0.0727448633308082,0.75,2015-08-09T16:45:00Z
0.08277578603206918,0.06630228032940683,0.75,2015-08-09T17:15:00Z
0.08027427572487988,0.05634456232104856,0.75,2015-08-09T17:45:00Z
0.07909857046042301,0.048188509977960065,0.75,2015-08-09T18:15:00Z
0.08054642580171263,0.04377493682389047,0.75,2015-08-09T18:45:00Z
0.0844229152274083,0.04240927292548412,0.75,2015-08-09T19:15:00Z
0.08891423855221885,0.04334621816602325,0.75,2015-08-09T19:45:00Z
0.09265427917121645,0.046225852663235735,0.75,2015-08-09T20:15:00Z
0.09640680057577182,0.05022569518629875,0.75,2015-08-09T20:45:00Z
0.1000262690627423,0.05419633921620886,0.75,2015-08-09T21:15:00Z
0.0994041863697446,0.0578883797599866,0.75,2015-08-09T21:45:00Z
