Datetime,Household 4,Household 11,Household 22,Household 33,Household 42,Household 43,Household 46,Household 48,Household 52,Household 65,Household 68,Household 72,Household 89,Household 94,Household 99,Household 101,Household 102,Household 119,Household 125,Household 129,Household 130,Household 134,Household 138,Household 143,Household 147,Household 157,Household 163,Household 168,Household 171,Household 175,Household 180,Household 186,Household 194,Household 203,Household 206,Household 208,Household 214,Household 215,Household 216,Household 219,Household 221,Household 226,Quantile
15-09-2015 03:30,0.091552715,0.135300151,0.128906141,0.139577852,0.115742799,0.171245321,0.068612459,0.145597856,0.186275061,0.139404123,0.079755018,0.158653734,0.052480854,0.130944865,0.288606456,0.168939028,0.376922692,0.247973603,0.116014708,0.16070541,0.070163657,0.1410869,0.171861061,0.164721307,0.263888948,0.233602617,0.089699073,0.116177359,0.255510655,0.203850967,0.115111006,0.127188362,0.272751004,0.199415959,0.239225891,0.108002474,0.101160626,0.067809199,0.141433962,0.093635948,0.24085791,0.082730149,0.5
15-09-2015 03:45,0.114114599,0.150851574,0.143352812,0.157780808,0.136166034,0.174087806,0.064371016,0.140401767,0.180510565,0.147469721,0.084150745,0.154626968,0.055336552,0.142905826,0.224749581,0.181915989,0.443768476,0.257944126,0.164747975,0.153628153,0.076367529,0.135701082,0.182188791,0.183593687,0.204907508,0.257437915,0.099682331,0.096651421,0.30475751,0.253698847,0.1007953,0.146679809,0.207491766,0.149086775,0.256559198,0.093389998,0.090213785,0.06754867,0.134783219,0.0746797,0.233697795,0.075508504,0.5
15-09-2015 04:00,0.144884558,0.170961098,0.166585663,0.180924236,0.143028835,0.164988751,0.054426088,0.127135629,0.170503522,0.14968205,0.09098485,0.136136258,0.064362375,0.147029095,0.176627541,0.183908762,0.419649837,0.265294857,0.209106011,0.147328729,0.086581319,0.122430861,0.192860475,0.207598471,0.172026006,0.269754721,0.117180476,0.079388361,0.295795171,0.293156301,0.092730012,0.184261066,0.200103664,0.114699644,0.238094102,0.076177349,0.079500805,0.063729708,0.119921486,0.053377276,0.182058115,0.067418387,0.5
15-09-2015 04:15,0.173304559,0.186767473,0.201950038,0.208785182,0.143333828,0.157203195,0.046906902,0.111810844,0.160949377,0.141602521,0.099118953,0.113497325,0.076436244,0.149507425,0.145729265,0.169949082,0.335110283,0.261580905,0.217033404,0.131125414,0.098591861,0.10813154,0.209264051,0.232229389,0.162856378,0.274145544,0.137402913,0.076334371,0.238941126,0.304337738,0.095685853,0.232109356,0.258520666,0.096218566,0.196569082,0.064317759,0.06851862,0.054140436,0.100673468,0.035930017,0.111779811,0.058711663,0.5
15-09-2015 04:30,0.191354696,0.195702887,0.248609252,0.24060136,0.15530702,0.15725585,0.04128349,0.102101377,0.154310074,0.128848326,0.104554649,0.098537818,0.0863435,0.161081454,0.124473375,0.14817241,0.260328104,0.228320743,0.187217709,0.109799107,0.107531241,0.102077775,0.226243224,0.246387303,0.160440415,0.279596041,0.152932965,0.093611805,0.174539863,0.285951095,0.103495429,0.268692918,0.349571289,0.090695252,0.156465608,0.061107078,0.054921166,0.041119265,0.079065459,0.023256991,0.057099665,0.049730664,0.5
15-09-2015 04:45,0.202791886,0.198535781,0.289878132,0.274944753,0.186429535,0.165601921,0.03646245,0.103166259,0.150550361,0.119420772,0.105432485,0.095090151,0.091441075,0.183510985,0.11126911,0.134257466,0.23102348,0.162392705,0.145954176,0.097579859,0.109174823,0.109516266,0.239148389,0.235822342,0.153044232,0.287015273,0.159308397,0.121465277,0.130001626,0.251659682,0.109839284,0.282299754,0.418548871,0.09618346,0.13200218,0.066152841,0.045009603,0.029365544,0.056690217,0.014774311,0.031078597,0.040865333,0.5
15-09-2015 05:00,0.219030796,0.192230138,0.304832958,0.309825241,0.218306949,0.172493162,0.033323243,0.113247433,0.149232463,0.113899086,0.104674375,0.095430642,0.093859594,0.206407206,0.105194254,0.136256411,0.231819207,0.096460147,0.115309882,0.101806736,0.104478475,0.128016542,0.261159958,0.199743935,0.142010332,0.289304915,0.157078843,0.142485084,0.106755786,0.214535663,0.112968882,0.283911327,0.43086401,0.110501287,0.120960234,0.081930808,0.050545403,0.021258735,0.038492706,0.010676954,0.026404385,0.032531503,0.5
15-09-2015 05:15,0.241995683,0.176926755,0.288780886,0.34293467,0.223797118,0.16803903,0.032221772,0.126190941,0.15030583,0.107529145,0.105869727,0.090850414,0.098181412,0.22115844,0.102635543,0.155340168,0.232005174,0.063748125,0.102100172,0.119514846,0.100378769,0.148658459,0.309169204,0.158245155,0.131861166,0.287194272,0.150364783,0.149185406,0.096358117,0.181150568,0.112692104,0.284432456,0.403158103,0.130358862,0.116224186,0.112710991,0.071037139,0.016380899,0.030984384,0.010115509,0.030257869,0.025069069,0.5
15-09-2015 05:30,0.25482203,0.161745904,0.248941324,0.372026934,0.203560051,0.156387032,0.033300183,0.137105523,0.153130639,0.097681206,0.11042886,0.082204655,0.107148262,0.23523781,0.101515785,0.192672559,0.221100686,0.061220819,0.109161239,0.141580095,0.102095656,0.162012854,0.37310991,0.135236528,0.125181104,0.290848047,0.143992442,0.144268281,0.092196448,0.157285253,0.107881275,0.275926151,0.376032659,0.149125116,0.114429324,0.15459912,0.087120748,0.013495478,0.037644648,0.010922934,0.033596971,0.018671292,0.5
15-09-2015 05:45,0.240553677,0.15464115,0.198679227,0.395360542,0.187723508,0.143981991,0.035167179,0.143138,0.15551824,0.086608077,0.116961174,0.07671854,0.118709425,0.260032871,0.100432686,0.238347089,0.207269875,0.06432941,0.141682176,0.159476105,0.105396723,0.165165105,0.424483413,0.140985116,0.132295425,0.313114408,0.140111753,0.131593347,0.090643116,0.149094753,0.099600533,0.25056032,0.367727912,0.159816536,0.114339318,0.192832255,0.083812389,0.011725472,0.055907994,0.011751881,0.03399084,0.013411188,0.5
15-09-2015 06:00,0.207711904,0.15441681,0.161002147,0.411809616,0.192924711,0.131451012,0.035538116,0.144208965,0.154648587,0.079944085,0.12144055,0.08225376,0.127212096,0.282341469,0.097584062,0.266512302,0.19885692,0.059993137,0.195124974,0.172238826,0.102540112,0.16412409,0.44539192,0.170554156,0.175987445,0.359764808,0.137494774,0.115276853,0.089490642,0.157398117,0.092746334,0.221722837,0.370004972,0.163470091,0.114515899,0.212726292,0.074271722,0.010666545,0.076837337,0.014019907,0.033373738,0.009274147,0.5
15-09-2015 06:15,0.181710933,0.156829507,0.156454133,0.420641775,0.20120297,0.121836185,0.034348582,0.143100355,0.149688823,0.08146066,0.120950225,0.099541862,0.129539749,0.273045976,0.093821573,0.263071528,0.196109617,0.05368441,0.243925832,0.180135003,0.09361417,0.16671878,0.430424432,0.206433277,0.270413514,0.418912313,0.133558328,0.099411448,0.087440993,0.175068136,0.090411076,0.208884284,0.368046005,0.166775142,0.113740028,0.210080645,0.086029078,0.010800424,0.089101046,0.022403274,0.03366847,0.006176433,0.5
15-09-2015 06:30,0.174233652,0.160759497,0.186046393,0.421529053,0.193338008,0.118385335,0.032922534,0.140642954,0.142989695,0.088559634,0.116189553,0.114621759,0.12893602,0.227573924,0.091441988,0.242811497,0.187941486,0.052719163,0.262290225,0.178890731,0.086899104,0.172850008,0.387561204,0.227420803,0.383057401,0.470924734,0.127717789,0.084884843,0.085142678,0.188809772,0.091337754,0.210273003,0.351037772,0.172678886,0.112473869,0.192962232,0.128616769,0.014045933,0.086388685,0.041924131,0.035459109,0.003987273,0.5
15-09-2015 06:45,0.174761304,0.16556785,0.233298296,0.414832592,0.176560227,0.119162816,0.032657179,0.136820159,0.138006531,0.097522046,0.110036582,0.113661148,0.130581872,0.171974838,0.090817919,0.224436881,0.16629338,0.056956578,0.25100862,0.168212019,0.091236286,0.176741088,0.340716527,0.224161312,0.437566724,0.501109838,0.124391664,0.071560736,0.084887192,0.186133727,0.095701956,0.205035766,0.316101234,0.181946228,0.113838057,0.177467641,0.179587715,0.022310461,0.074072131,0.07231158,0.039690364,0.002546875,0.5
15-09-2015 07:00,0.168247728,0.16778196,0.277176892,0.401657915,0.165459369,0.120929293,0.034395917,0.135580129,0.136604815,0.10941928,0.105882919,0.101168974,0.136337634,0.131393643,0.090916364,0.211519438,0.144201491,0.063454773,0.225473307,0.152414132,0.107311761,0.177880877,0.306966433,0.200449751,0.39105867,0.501989666,0.128294713,0.062720404,0.088681537,0.165306489,0.107679052,0.182635534,0.272019838,0.200382994,0.120823474,0.178187265,0.201771078,0.034586744,0.063956703,0.106255162,0.048126418,0.001695458,0.5
15-09-2015 07:15,0.153622505,0.164496231,0.300315485,0.383644959,0.163095805,0.122302263,0.036367209,0.141702817,0.138961423,0.12528517,0.104973952,0.089958297,0.145054706,0.11025311,0.089967639,0.204287692,0.139733662,0.067264455,0.19666549,0.134750371,0.124764642,0.184267126,0.285484625,0.165035841,0.289454607,0.483628253,0.137028405,0.062594102,0.097833008,0.137746094,0.12945631,0.159570331,0.234130526,0.233714013,0.133320755,0.19559926,0.181661823,0.046151378,0.059850275,0.132871049,0.06133536,0.001312596,0.5
15-09-2015 07:30,0.143447653,0.159319919,0.292423897,0.362754868,0.166782242,0.123451428,0.036862895,0.156718039,0.145174077,0.14141414,0.105419881,0.088329258,0.154630489,0.098341301,0.087092702,0.208542186,0.155407205,0.062243633,0.176710702,0.120316458,0.134111,0.205935926,0.273475903,0.130509648,0.211749929,0.468973924,0.144329977,0.070606702,0.111586623,0.121019925,0.157600772,0.161691394,0.21173658,0.272004242,0.151375244,0.214467263,0.143731563,0.051656895,0.058871069,0.141289446,0.077835749,0.001370214,0.5
15-09-2015 07:45,0.145438417,0.163606761,0.257864932,0.341038231,0.170144914,0.125354951,0.037490925,0.177767007,0.155287137,0.153254059,0.105590266,0.102837229,0.162977973,0.087270616,0.085962241,0.226422396,0.186650333,0.05010163,0.18008741,0.114523926,0.137493846,0.246983637,0.27106644,0.110676855,0.191006476,0.471598734,0.147503462,0.081046101,0.124613354,0.126383009,0.190116493,0.19755162,0.203709895,0.289628111,0.178218103,0.221819214,0.11790879,0.050461672,0.062167899,0.12634543,0.098260778,0.002011313,0.5
15-09-2015 08:00,0.153830309,0.192466735,0.218562819,0.32032765,0.164118319,0.128217189,0.039796734,0.198425499,0.167809221,0.161869529,0.105102522,0.139119542,0.16883682,0.079568796,0.09408184,0.250353993,0.235644439,0.042865273,0.216361245,0.118628254,0.14108615,0.300172954,0.27240626,0.117684261,0.213915768,0.488243861,0.147102325,0.089347969,0.130512301,0.146780322,0.233490894,0.255377901,0.202956456,0.275645428,0.215197267,0.220840775,0.110488493,0.049451975,0.0713737,0.095674074,0.133614672,0.003611458,0.5
15-09-2015 08:15,0.164253195,0.254651031,0.194180749,0.302036972,0.148144921,0.130975595,0.044185507,0.214712365,0.17977014,0.17694222,0.103548687,0.195209677,0.172179495,0.082210545,0.116519431,0.273024797,0.309955822,0.054532432,0.289681547,0.132123304,0.147789195,0.347857875,0.265747647,0.169678286,0.260866908,0.499323766,0.143509888,0.098427719,0.128286256,0.162712682,0.29397982,0.313957405,0.202301938,0.254733768,0.258048359,0.221304721,0.112651295,0.057897681,0.084413496,0.066999634,0.200415709,0.006798056,0.5
15-09-2015 08:30,0.183234497,0.335727991,0.183082156,0.287187468,0.136307309,0.132207116,0.050603719,0.226442294,0.189214292,0.212605889,0.10205117,0.252322328,0.174193824,0.095161675,0.147879247,0.293595369,0.40901765,0.094009856,0.388919656,0.150403988,0.158542448,0.370245757,0.248441902,0.286497277,0.316053619,0.482672412,0.138407965,0.116879535,0.123656775,0.163143398,0.362733305,0.343774129,0.199923253,0.257595418,0.300032136,0.226475194,0.118277553,0.077307216,0.099931934,0.055818806,0.2910858,0.012438959,0.5
15-09-2015 08:45,0.215628007,0.39432365,0.173317967,0.276450787,0.146724022,0.130075154,0.055883219,0.230605996,0.197900799,0.275038601,0.102696738,0.283044026,0.177399154,0.10960426,0.1737731,0.310786119,0.511958588,0.160062211,0.47684033,0.163755089,0.168469912,0.357039379,0.236761865,0.453987399,0.359692421,0.438172417,0.136303517,0.151100848,0.12828543,0.154098891,0.415300763,0.324490462,0.204223774,0.282936971,0.329621218,0.23333782,0.131002799,0.099647082,0.118076652,0.066114102,0.360396589,0.02158096,0.5
15-09-2015 09:00,0.251127686,0.394350827,0.163752657,0.270061962,0.178430753,0.123332775,0.058311297,0.22260965,0.209884136,0.352347234,0.105971376,0.284071067,0.184320014,0.117934475,0.190001556,0.320904988,0.580724287,0.236983706,0.513604231,0.168298521,0.167484794,0.316661851,0.245550281,0.603624362,0.383253057,0.383993675,0.139238999,0.197161659,0.158088707,0.153683628,0.426665786,0.280306929,0.233576938,0.305968921,0.331578052,0.237755031,0.161586619,0.11706185,0.141692213,0.090941158,0.368143894,0.035333999,0.5
15-09-2015 09:15,0.268317644,0.345712084,0.163604278,0.267773747,0.2034597,0.113386095,0.063211476,0.2036464,0.224779669,0.422095082,0.11216455,0.284594084,0.194802536,0.123535728,0.210243019,0.322909559,0.58794789,0.302586238,0.494831061,0.166444831,0.152216526,0.272394108,0.262648451,0.661578095,0.400191798,0.340020967,0.141072388,0.237165819,0.222766466,0.181767326,0.398185531,0.260282227,0.298946831,0.310803426,0.306500217,0.237905864,0.213517635,0.1285978,0.176123288,0.119276588,0.328507479,0.054660894,0.5
15-09-2015 09:30,0.25787248,0.29439639,0.178248478,0.269044931,0.197859823,0.103978129,0.076540454,0.180083868,0.235848053,0.462925445,0.120612915,0.309988735,0.205103956,0.139524053,0.245773602,0.321063768,0.554739635,0.351933353,0.454147749,0.158293547,0.130423461,0.244912357,0.266228237,0.616442871,0.421510169,0.324456226,0.133688518,0.253212604,0.308221632,0.239725141,0.365215307,0.276155587,0.376697326,0.300791767,0.278563037,0.236304433,0.274163934,0.13648441,0.219914947,0.141518466,0.293445708,0.080001998,0.5
15-09-2015 09:45,0.236517325,0.270554385,0.206028877,0.273294534,0.17025222,0.100013701,0.099524705,0.159465466,0.239758567,0.455583424,0.126099317,0.351350631,0.209554024,0.175899492,0.29405203,0.323814029,0.530579249,0.39465536,0.42898742,0.149781387,0.113029063,0.240327999,0.259437956,0.518645065,0.442787124,0.343616811,0.120302188,0.249243408,0.375421085,0.300880495,0.358011445,0.299355355,0.414855713,0.286899656,0.27237972,0.23771847,0.324062939,0.142039558,0.263352436,0.155715359,0.294537408,0.11088344,0.5
15-09-2015 10:00,0.22265535,0.267739611,0.240049308,0.279741304,0.142702318,0.104773756,0.126696827,0.148494077,0.241727824,0.401020726,0.124097595,0.369484453,0.204800801,0.223751983,0.342233206,0.335351639,0.520057776,0.415822506,0.428682318,0.156605841,0.106099457,0.253208453,0.260249756,0.429032253,0.461890896,0.383919901,0.112156064,0.24265282,0.391973473,0.332911877,0.373043208,0.307921219,0.386804523,0.277283647,0.291902294,0.243292005,0.348528134,0.147844464,0.298108646,0.166877802,0.321036976,0.145787288,0.5
15-09-2015 10:15,0.213610448,0.268140306,0.266227107,0.287024038,0.124567806,0.1162498,0.143627995,0.148530365,0.247280591,0.336143235,0.117956524,0.330631384,0.194477161,0.260607965,0.368686971,0.348728507,0.483808225,0.38493256,0.432939972,0.183298323,0.109695014,0.274380729,0.270499613,0.379703323,0.479746744,0.425266195,0.11264413,0.236110832,0.363483195,0.32694394,0.391053584,0.301205043,0.323654729,0.275418697,0.32287925,0.248508708,0.347064038,0.15863918,0.317145865,0.173776039,0.345549245,0.182331789,0.5
15-09-2015 10:30,0.201946479,0.263145604,0.2727237,0.293438567,0.115946192,0.130160986,0.140214072,0.153875303,0.25595414,0.296718521,0.114185642,0.247858754,0.18666206,0.276639114,0.356931207,0.35436772,0.414258989,0.309260579,0.417921692,0.211368439,0.121440728,0.297488399,0.278578919,0.369317288,0.484727324,0.451564947,0.118426735,0.218844437,0.322252351,0.299603564,0.397715432,0.285856111,0.278153749,0.282732018,0.346947577,0.248196063,0.336312488,0.177435324,0.310052905,0.171740939,0.351686224,0.217624874,0.5
15-09-2015 10:45,0.192519709,0.252561374,0.263740839,0.297654012,0.11490111,0.14290968,0.124516765,0.157662232,0.261499369,0.281960766,0.114917076,0.167295276,0.184907549,0.279738538,0.311199865,0.348542355,0.346162629,0.228924176,0.381932624,0.218317336,0.137517111,0.322067661,0.277236305,0.381205749,0.458823011,0.446560325,0.127789492,0.18832234,0.290955158,0.272453471,0.387673451,0.268903299,0.277706867,0.299500615,0.352396401,0.241356539,0.331680817,0.199120382,0.274834446,0.164296539,0.337302612,0.248688284,0.5
15-09-2015 11:00,0.192171863,0.239463338,0.251336021,0.299022457,0.116951707,0.147503006,0.110535442,0.157112972,0.25642189,0.273368264,0.11790702,0.11568685,0.185512329,0.275498763,0.249297462,0.328067576,0.301729273,0.171080984,0.339331801,0.201018042,0.151861384,0.34623834,0.265931682,0.396255616,0.398902629,0.402087624,0.137014176,0.153238563,0.267361739,0.253693197,0.364489792,0.255702216,0.318103464,0.319255005,0.336283315,0.229758092,0.329300892,0.208029996,0.229364737,0.154481266,0.304843136,0.272941175,0.5
15-09-2015 11:15,0.197695337,0.224017469,0.237232113,0.2974862,0.118365584,0.138630269,0.102506334,0.153121543,0.240050675,0.260174913,0.120068605,0.088453896,0.183728421,0.262389402,0.189225582,0.289071872,0.272343554,0.138157306,0.296845999,0.174461811,0.159203897,0.358006045,0.247465731,0.397365408,0.321794665,0.332461028,0.141484167,0.1247063,0.239218165,0.235995817,0.333637323,0.247423154,0.374510679,0.327969322,0.303039503,0.214699729,0.323164663,0.192142066,0.195593882,0.141582499,0.259076456,0.288835208,0.5
15-09-2015 11:30,0.200225211,0.204172854,0.214875495,0.293681396,0.118838694,0.122180422,0.097853182,0.146789983,0.219186729,0.2416611,0.12037598,0.074605858,0.17866071,0.243899274,0.144415224,0.23706502,0.243499307,0.122451171,0.253569589,0.151047816,0.15839336,0.34487333,0.226913498,0.3785743,0.250210582,0.261601318,0.142347397,0.110315963,0.203792614,0.211614895,0.295555776,0.240078358,0.411057943,0.319704684,0.264602467,0.197385547,0.327795369,0.159111105,0.179476026,0.130140227,0.210959011,0.296636651,0.5
15-09-2015 11:45,0.195126881,0.183503996,0.184275237,0.288925884,0.118412969,0.107287904,0.094854807,0.137945227,0.2001638,0.222935877,0.120012963,0.068256566,0.172371152,0.228325946,0.119026687,0.186383256,0.212710203,0.115837497,0.213503605,0.131068752,0.151891559,0.310058594,0.20886703,0.348710322,0.198034328,0.202141668,0.142567164,0.1084601,0.169640665,0.18525497,0.252251221,0.228073292,0.404988345,0.305073766,0.234287231,0.180439296,0.359750587,0.126544521,0.174160991,0.124823882,0.172526796,0.298594791,0.5
15-09-2015 12:00,0.184470319,0.168275562,0.153220281,0.284492364,0.116238396,0.096249022,0.093482813,0.127071334,0.184800987,0.209102081,0.120058498,0.065658393,0.166895295,0.219437373,0.107693177,0.146868482,0.185179339,0.112633821,0.182429015,0.111902759,0.143393136,0.268213098,0.195486252,0.319920544,0.166334935,0.155782202,0.142118811,0.111200198,0.144226171,0.166200174,0.211135458,0.210754646,0.36386897,0.296534819,0.216220442,0.167151615,0.41319409,0.103399073,0.172461922,0.123988976,0.147798373,0.297652532,0.5
15-09-2015 12:15,0.095112688,0.097977683,0.103091854,0.239087976,0.108416477,0.099028372,0.085604334,0.10770174,0.159570065,0.178554493,0.096210444,0.068017654,0.129033414,0.100507043,0.093234429,0.115890199,0.1228011,0.141729008,0.086015309,0.050388132,0.093501015,0.099544447,0.132433285,0.222306422,0.12979815,0.073990453,0.096203393,0.099884961,0.094878551,0.091365806,0.082186087,0.078493106,0.307586579,0.210891409,0.118647795,0.549256218,0.291900487,0.057935555,0.15752628,0.097589378,0.1102019,0.25070352,0.5
15-09-2015 12:30,0.093758687,0.098555536,0.103023742,0.229259902,0.095466363,0.098986302,0.085475454,0.109618456,0.158349464,0.17917989,0.095977391,0.067625849,0.124313015,0.088214043,0.088962855,0.114072249,0.123149571,0.141277003,0.080974011,0.06233841,0.09111872,0.100033162,0.131202227,0.20481139,0.130378273,0.072956842,0.097897155,0.1045666,0.091371428,0.087062036,0.089978744,0.077050791,0.265054881,0.19599062,0.111044392,0.539064402,0.29636278,0.05430824,0.150466715,0.100613853,0.11021718,0.239192155,0.5
15-09-2015 12:45,0.091013921,0.098886409,0.103018957,0.215598744,0.086236918,0.09728073,0.086107754,0.11274512,0.156100015,0.180233722,0.095526971,0.067508225,0.117794835,0.072980917,0.082998657,0.111896022,0.125722497,0.141173066,0.076787569,0.079404636,0.088697138,0.099896494,0.130696955,0.179787281,0.128461567,0.072020352,0.098043742,0.106794968,0.088156033,0.082609314,0.099245699,0.077863894,0.211313529,0.172997087,0.103276289,0.490183929,0.270980522,0.0515547,0.14402298,0.103472854,0.109059147,0.223243106,0.5
15-09-2015 13:00,0.087155875,0.099531147,0.102418832,0.198862497,0.083198935,0.093974823,0.086695424,0.116049054,0.154353387,0.17904219,0.094241101,0.067717169,0.109675981,0.059811502,0.076585234,0.111361764,0.127980878,0.142323435,0.073787596,0.094235935,0.087067474,0.098519067,0.129989073,0.149749262,0.126211266,0.073104196,0.095687569,0.105446352,0.085749638,0.078673966,0.106474187,0.082015448,0.157061217,0.144652402,0.096821903,0.408213477,0.210801654,0.051703911,0.139956228,0.106108458,0.10710129,0.203737548,0.5
15-09-2015 13:15,0.083412417,0.101057952,0.100880551,0.180874612,0.083691342,0.090399428,0.086941361,0.117296756,0.153823166,0.173450634,0.091493881,0.067806992,0.100586307,0.052650493,0.072588567,0.112764537,0.12634848,0.144366431,0.071601137,0.099012484,0.085773768,0.095261214,0.127961622,0.12309685,0.126585313,0.076955363,0.092047079,0.101116251,0.083933085,0.076146618,0.107954144,0.087659266,0.117028285,0.11891779,0.092278063,0.324142397,0.142975679,0.053876474,0.137714525,0.108087687,0.105425901,0.182835588,0.5
15-09-2015 13:30,0.080901409,0.102905923,0.098002217,0.163385664,0.082782706,0.087488471,0.086889329,0.114836047,0.15381411,0.164903883,0.087754991,0.067725807,0.091449602,0.05068911,0.073730299,0.113929626,0.121456726,0.146127619,0.070506291,0.100396276,0.085126889,0.090379445,0.125217148,0.107095795,0.129496244,0.080798807,0.089646452,0.095648731,0.082170132,0.075501094,0.103614532,0.091125411,0.099185504,0.102696027,0.089052201,0.263766859,0.098199084,0.054476558,0.135627244,0.109059394,0.104522119,0.162600293,0.5
15-09-2015 13:45,0.079689512,0.104202838,0.093018463,0.147451736,0.079595033,0.085084128,0.086413307,0.109230482,0.153672611,0.156649575,0.084227074,0.06833122,0.083380347,0.050027939,0.080857322,0.113557518,0.116453315,0.149033399,0.071431375,0.112617717,0.087134399,0.085235804,0.123964651,0.101625803,0.133864902,0.081255361,0.088928086,0.091115355,0.080011622,0.076733957,0.095569959,0.091924508,0.107930549,0.097223297,0.086080654,0.227140531,0.081694094,0.052712527,0.133774471,0.10910092,0.104039557,0.144213035,0.5
15-09-2015 14:00,0.07915641,0.104752586,0.086958572,0.13367203,0.077257164,0.084061296,0.086070522,0.102739288,0.153427152,0.150912984,0.08169617,0.070551439,0.077004328,0.047883764,0.094238808,0.112286941,0.112117558,0.158359743,0.074276702,0.132251677,0.091118619,0.082022563,0.124725252,0.102072519,0.13740836,0.080040079,0.08882815,0.089186682,0.076847988,0.08006776,0.087458707,0.09361742,0.153150232,0.100959242,0.082566238,0.200960081,0.08548918,0.053256632,0.132314309,0.108170689,0.10427721,0.128218173,0.5
15-09-2015 14:15,0.078673326,0.104686302,0.083669805,0.122489023,0.077517574,0.087206834,0.08642683,0.09747016,0.154547971,0.148562548,0.080461549,0.075311776,0.071620808,0.045583294,0.116962575,0.110964255,0.109194649,0.179421327,0.077827858,0.13822416,0.093480342,0.083284977,0.124900362,0.104660849,0.134810598,0.084406188,0.090148599,0.091159566,0.07231761,0.085950585,0.090477474,0.098940514,0.23615007,0.113185068,0.079721919,0.174874673,0.100687174,0.062675731,0.13034329,0.106826781,0.107000996,0.114874732,0.5
15-09-2015 14:30,0.077768768,0.105859712,0.085742511,0.114247193,0.078933663,0.095133864,0.087907895,0.094930916,0.160002304,0.149777729,0.080268529,0.085225216,0.066133924,0.046876577,0.153747258,0.110573227,0.112082043,0.212028021,0.081322628,0.122613568,0.09302533,0.090214257,0.12287724,0.108844077,0.126795752,0.100154939,0.093665287,0.097794305,0.067714296,0.094322706,0.12548476,0.107336402,0.326338923,0.132279249,0.082245093,0.14718066,0.113805872,0.083714954,0.129137268,0.106489857,0.114202993,0.104272589,0.5
15-09-2015 14:45,0.076543633,0.113931089,0.091564398,0.109135886,0.081298007,0.103894523,0.09413549,0.095778233,0.171421253,0.155644023,0.081129645,0.108518762,0.061331198,0.053559125,0.202041681,0.111772012,0.126137379,0.250368324,0.086029634,0.103355678,0.091783336,0.100622992,0.122815339,0.116525534,0.124709853,0.125570816,0.096414046,0.108636358,0.066616293,0.10543291,0.205959374,0.117009215,0.378003212,0.152908833,0.095477858,0.123491361,0.113233023,0.109597927,0.131700085,0.108118363,0.126845471,0.096360206,0.5
15-09-2015 15:00,0.076296503,0.136197073,0.098732009,0.107138078,0.088835289,0.110800619,0.110573436,0.098533781,0.186867451,0.168775081,0.084936714,0.163119616,0.060353224,0.06396179,0.247586215,0.113476812,0.1557336,0.289520984,0.095164211,0.097927122,0.091693877,0.109470453,0.133131235,0.129714143,0.135723171,0.152306536,0.095491205,0.121177994,0.074139417,0.120223703,0.306169618,0.125974348,0.372114417,0.16701542,0.119032276,0.109835,0.10115251,0.125293503,0.137440872,0.111353905,0.145452945,0.090990195,0.5
15-09-2015 15:15,0.080071097,0.172600911,0.106682713,0.108125621,0.105234895,0.116312359,0.133865278,0.100759965,0.20115466,0.189497891,0.093032019,0.262796131,0.065331892,0.075309481,0.275975938,0.115647307,0.205776777,0.323428468,0.111373435,0.102815137,0.093140827,0.112318572,0.157639694,0.150531108,0.15028296,0.170054979,0.094441296,0.130507751,0.093563593,0.137995821,0.36109791,0.132963325,0.321821008,0.168005809,0.145760558,0.104888398,0.087612752,0.121801694,0.141260635,0.112046788,0.168918398,0.087932723,0.5
15-09-2015 15:30,0.093185662,0.207083535,0.113889592,0.112169366,0.125492529,0.117437811,0.147963572,0.102327994,0.206936565,0.210784156,0.101988618,0.374904468,0.07314211,0.087143776,0.282986235,0.124620761,0.274532924,0.334746863,0.135528825,0.110568124,0.094854333,0.108701947,0.186647381,0.181653163,0.154393786,0.173379654,0.100105466,0.133463882,0.119683074,0.157716512,0.330822668,0.141970148,0.255536329,0.156559306,0.170198609,0.100528694,0.079913585,0.105527031,0.137882382,0.102374049,0.190126823,0.086835824,0.5
15-09-2015 15:45,0.120250007,0.218104729,0.117378409,0.119553239,0.137644165,0.110703062,0.141500927,0.104626315,0.199099332,0.221287959,0.1060111,0.416192499,0.077728262,0.099838944,0.267660889,0.150487506,0.341777426,0.307960664,0.167773947,0.130379915,0.094964383,0.101996272,0.201986751,0.217934256,0.150556518,0.165594798,0.113466306,0.133066558,0.138702847,0.180705231,0.247182527,0.159926297,0.210609692,0.140974688,0.191005616,0.090795652,0.084798894,0.087574635,0.1250576,0.080230171,0.197539198,0.087205487,0.5
15-09-2015 16:00,0.158283303,0.203513717,0.119115114,0.130116768,0.136008652,0.100778655,0.122708482,0.106210087,0.181399831,0.214479022,0.104314027,0.34587252,0.07841695,0.109418446,0.229680963,0.194462499,0.378407841,0.256559566,0.204651157,0.173977782,0.093528644,0.096842938,0.194799396,0.23971455,0.157004466,0.152521895,0.128091669,0.135479627,0.140537774,0.204248843,0.166285193,0.182446275,0.215766272,0.128714628,0.200336798,0.078050796,0.105218272,0.073121186,0.104803167,0.054412067,0.184904807,0.088421551,0.5
